,comment_id,anonymous,graduating_year,job_title,tagline,created_at,program,overall_score,overall,curriculum,job_support,school
4971,269443,False,2020,,"Immersive and intensive, perfect combination to learn in practice",10/16/2020,Web Development Course - Full-Time,5.0,5.0,5.0,5.0,le-wagon
4972,269423,False,2020,,Learning how to learn and apply Computer Science,10/15/2020,Web Development Course - Full-Time,3.7,4.0,4.0,3.0,le-wagon
4973,269403,False,2020,Web Developer,My awesome experience with Le Wagon,10/14/2020,Web Development Course - Full-Time,5.0,5.0,5.0,5.0,le-wagon
4974,269389,False,2020,,Great part-time bootcamp!,10/14/2020,Web Development Course - Part-Time,5.0,5.0,5.0,5.0,le-wagon
4975,269361,False,2020,,Excellent Bootcamp Experience,10/14/2020,Web Development Course - Part-Time,4.3,5.0,5.0,3.0,le-wagon
4976,269359,False,2020,Digital Technology Specialist,A review of my experience of the Le Wagon part-time coding bootcamp - in 4 parts,10/14/2020,Web Development Course - Part-Time,5.0,5.0,5.0,5.0,le-wagon
4977,269355,False,2020,,The curriculum is very complete and is aimed to get you fully prepared to get a Junior Full Stack position after graduating,10/14/2020,Web Development Course - Part-Time,5.0,5.0,5.0,5.0,le-wagon
4978,269347,False,2020,,Best decision i've ever made! Le Wagon Rio,10/13/2020,Web Development Course - Full-Time,5.0,5.0,5.0,5.0,le-wagon
4979,269346,False,2020,Full Stack Developer,Amazing Course (Rio de Janeiro),10/13/2020,Web Development Course - Full-Time,5.0,5.0,5.0,5.0,le-wagon
4980,269236,False,2020,Full Stack Web Developer,"The teaching style works really well and the support of TAs who themselves did the boot camp, meant that they were in my shoes exactly at one point in the past, so learning from them was easy.",10/9/2020,Web Development Course - Part-Time,4.7,5.0,5.0,4.0,le-wagon
4981,269178,False,2020,Web Developer,Simply the best coding bootcamp - Le Wagon,10/7/2020,Web Development Course - Full-Time,5.0,5.0,5.0,5.0,le-wagon
4982,269144,False,2020,,The future is programming.,10/6/2020,Web Development Course - Full-Time,5.0,5.0,5.0,5.0,le-wagon
4983,269140,False,2020,,423 Web Development,10/6/2020,Web Development Course - Full-Time,5.0,5.0,5.0,5.0,le-wagon
4984,269132,False,2020,People Analytics Manager,One of the best learning experiences I have undergone.,10/6/2020,Web Development Course - Part-Time,5.0,5.0,5.0,5.0,le-wagon
4985,269125,False,2020,,Graduate from Batch 423,10/5/2020,Web Development Course - Full-Time,5.0,5.0,5.0,5.0,le-wagon
4986,269120,False,2020,,La mejor decisión!,10/5/2020,Web Development Course - Full-Time,5.0,5.0,5.0,5.0,le-wagon
4987,269110,True,2020,,Great experience,10/5/2020,Data Science - Full-Time,5.0,5.0,5.0,5.0,le-wagon
4988,269008,False,2020,,Best bootcamp to learn coding,10/1/2020,Web Development Course - Full-Time,5.0,5.0,5.0,5.0,le-wagon
4989,268965,False,2020,,Life changing experience,9/29/2020,Web Development Course - Full-Time,5.0,5.0,5.0,5.0,le-wagon
4990,268952,False,2020,,Absolutely amazing experience!,9/29/2020,Web Development Course - Full-Time,4.3,5.0,4.0,4.0,le-wagon
4991,268936,False,2020,,A deepdive into the digital world,9/29/2020,Web Development Course - Full-Time,5.0,5.0,5.0,,le-wagon
4992,268785,False,2020,Junior Fullstack Developer,Une expérience incroyable,9/25/2020,Web Development Course - Full-Time,5.0,5.0,5.0,5.0,le-wagon
4993,268773,False,2020,Full Stack Developer,Life-Changing experience - Batch #443,9/24/2020,,5.0,5.0,5.0,5.0,le-wagon
4994,268744,False,2020,,Great Course,9/24/2020,,5.0,5.0,5.0,5.0,le-wagon
4995,268733,False,2020,,Intense but brilliant,9/23/2020,Data Science - Full-Time,5.0,5.0,5.0,5.0,le-wagon
4996,268730,False,2020,Fullstack Developer,Le Wagon Montreal - 110%,9/23/2020,Web Development Course - Full-Time,5.0,5.0,5.0,5.0,le-wagon
4997,268685,False,2020,web developer,Le Wagon was the best decision to change my career in these challenging times,9/22/2020,Web Development Course - Full-Time,5.0,5.0,5.0,5.0,le-wagon
4998,268678,False,2020,Web Developer,You can trust them with closed eyes !,9/22/2020,Web Development Course - Full-Time,5.0,5.0,5.0,5.0,le-wagon
4999,268675,False,2020,,Outstanding experience,9/22/2020,Web Development Course - Full-Time,5.0,5.0,5.0,5.0,le-wagon
5000,268668,True,2020,Back end developer,Changed my life,9/22/2020,,5.0,5.0,5.0,5.0,le-wagon
5001,268643,False,2020,,Data Science Coding Bootcamp 2020,9/21/2020,Data Science - Full-Time,5.0,5.0,5.0,5.0,le-wagon
5002,268641,False,2020,Junior web developer,"Great people, great course!",9/21/2020,Web Development Course - Full-Time,5.0,5.0,5.0,5.0,le-wagon
5003,268640,False,2020,,Best experience ever !!,9/21/2020,Web Development Course - Full-Time,5.0,5.0,5.0,5.0,le-wagon
5004,268635,False,2020,Software Engineer,An experience I don't regret!,9/21/2020,Web Development Course - Full-Time,4.7,5.0,5.0,4.0,le-wagon
5005,268632,False,2020,software engineer,An unforgettable experience,9/21/2020,Web Development Course - Full-Time,5.0,5.0,5.0,5.0,le-wagon
5006,268625,False,2020,,Best bootcamp ever,9/21/2020,Web Development Course - Full-Time,5.0,5.0,5.0,5.0,le-wagon
5007,268615,False,2020,Développeur Web Fullstack Freelance,Une expérience unique et réussie,9/20/2020,Web Development Course - Full-Time,5.0,5.0,5.0,5.0,le-wagon
5008,268612,True,2020,,Le Wagon Data Science Course review.,9/20/2020,,5.0,5.0,5.0,5.0,le-wagon
5009,268604,True,2020,,Best Career Decision,9/19/2020,Web Development Course - Full-Time,4.7,5.0,5.0,4.0,le-wagon
5010,268603,False,2020,Communications Director,Had an AMAZING experience!,9/19/2020,Web Development Course - Full-Time,5.0,5.0,5.0,5.0,le-wagon
5011,268601,False,2020,Full Stack Developer,No chance!,9/19/2020,Web Development Course - Part-Time,5.0,5.0,5.0,5.0,le-wagon
5012,268596,False,2020,,Une excellente décision!!,9/18/2020,Web Development Course - Full-Time,5.0,5.0,5.0,5.0,le-wagon
5013,268588,False,2020,Software Engineer,Enriching!,9/18/2020,Web Development Course - Full-Time,5.0,5.0,5.0,5.0,le-wagon
5014,268587,False,2020,,Ruby on Rails FullStack,9/18/2020,Web Development Course - Full-Time,5.0,5.0,5.0,5.0,le-wagon
5015,268570,False,2020,Software developer,An amazing coding experience,9/17/2020,,5.0,5.0,5.0,5.0,le-wagon
5016,268567,False,2020,,Gamechanger!,9/17/2020,Web Development Course - Full-Time,4.3,5.0,5.0,3.0,le-wagon
5017,268560,True,2020,Fullstack web developper,A life changing experience !,9/17/2020,Web Development Course - Full-Time,5.0,5.0,5.0,5.0,le-wagon
5018,268529,False,2020,Web developer,Great experience at LeWagon!,9/16/2020,,5.0,5.0,5.0,5.0,le-wagon
5019,268505,False,2020,,Melhor escolha São Paulo #446,9/15/2020,Web Development Course - Full-Time,5.0,5.0,5.0,5.0,le-wagon
5020,268503,True,2020,Web Developer,Life changing experience!,9/15/2020,Web Development Course - Part-Time,5.0,5.0,5.0,5.0,le-wagon
5021,268500,False,2020,Business Developer in the Web Industry,Great coding bootcamp! Thank you for this great experience!,9/15/2020,Web Development Course - Full-Time,5.0,5.0,5.0,5.0,le-wagon
5022,268496,False,2020,Partner Operations Manager,Great part-time option,9/15/2020,Web Development Course - Part-Time,5.0,5.0,5.0,5.0,le-wagon
5023,268492,False,2020,,More than just a 9 week course.,9/15/2020,Web Development Course - Full-Time,4.7,5.0,4.0,5.0,le-wagon
5024,268481,False,2020,,A life-changing experience,9/14/2020,Web Development Course - Full-Time,5.0,5.0,5.0,5.0,le-wagon
5025,268479,False,2020,,One of the best experiences you can have,9/14/2020,Web Development Course - Full-Time,5.0,5.0,5.0,5.0,le-wagon
5026,268475,False,2020,,Le Wagon,9/14/2020,Web Development Course - Full-Time,5.0,5.0,5.0,5.0,le-wagon
5027,268473,False,2020,,One of the best experiences I've ever had,9/14/2020,Web Development Course - Full-Time,5.0,5.0,5.0,5.0,le-wagon
5028,268461,False,2020,,"Marvelous, well organized and complete",9/14/2020,Web Development Course - Full-Time,5.0,5.0,5.0,5.0,le-wagon
5029,268455,False,2020,,Much more than a coding bootcamp,9/14/2020,Web Development Course - Part-Time,5.0,5.0,5.0,5.0,le-wagon
5030,268454,False,2020,Full Stack Dev,Una experiencia única,9/14/2020,Web Development Course - Full-Time,5.0,5.0,5.0,5.0,le-wagon
5031,268453,False,2020,,A successful reorientation!,9/14/2020,Web Development Course - Full-Time,5.0,5.0,5.0,5.0,le-wagon
5032,268452,False,2020,Electromechanical Engineer,Le Wagon,9/14/2020,Web Development Course - Part-Time,5.0,5.0,5.0,5.0,le-wagon
5033,268451,False,2020,CEO,Best experience of my career !,9/14/2020,Web Development Course - Full-Time,5.0,5.0,5.0,5.0,le-wagon
5034,268450,False,2020,,Enjoyable Exhaustion,9/14/2020,Web Development Course - Full-Time,4.7,5.0,4.0,5.0,le-wagon
5035,268449,False,2019,Wed Dev,Learn to code and challenge yourself,9/14/2020,Web Development Course - Full-Time,5.0,5.0,5.0,5.0,le-wagon
5036,268447,False,2019,,Great learning and social experience,9/14/2020,Web Development Course - Full-Time,5.0,5.0,5.0,5.0,le-wagon
5037,268408,False,2020,,Bad,9/12/2020,Web Development Course - Full-Time,1.0,1.0,1.0,1.0,le-wagon
5038,268326,False,2020,Product Owner,Everything you need to know about coding and web development as a beginner,9/9/2020,,5.0,5.0,5.0,5.0,le-wagon
5039,267968,True,2020,Data Analyst,Great school great fun!,8/28/2020,,4.7,5.0,5.0,4.0,le-wagon
5040,267635,False,2020,,9 weeks that I will never forget,8/20/2020,,4.7,5.0,5.0,4.0,le-wagon
5041,267600,False,2020,,A life changing experience,8/19/2020,Web Development Course - Part-Time,5.0,5.0,5.0,5.0,le-wagon
5042,267592,False,2020,Web Developer,Change your life learn to code,8/19/2020,,5.0,5.0,5.0,5.0,le-wagon
5043,267587,False,2020,CEO FULL STACK WEB DEVELOPER UX/UI DESIGNER,"Le Wagon, Bali Full-Stack Web Dev course was nothing short of extraordinary!",8/19/2020,Web Development Course - Full-Time,5.0,5.0,5.0,5.0,le-wagon
5044,267536,False,2020,agile coach,Become a creative web developper,8/17/2020,Web Development Course - Full-Time,5.0,5.0,5.0,5.0,le-wagon
5045,267489,False,2020,,Get in the coding train !,8/14/2020,Data Science - Full-Time,5.0,5.0,5.0,5.0,le-wagon
5046,267484,False,2020,,The Best Course To Learn to Code,8/13/2020,Web Development Course - Full-Time,5.0,5.0,5.0,5.0,le-wagon
5047,267384,False,2020,Talent recruiter,Beautiful adventure #378,8/11/2020,Web Development Course - Part-Time,4.7,5.0,5.0,4.0,le-wagon
5048,267293,False,2020,Computer Scientist,Engaging and Eye-Opening,8/8/2020,Web Development Course - Full-Time,5.0,5.0,5.0,5.0,le-wagon
5049,267261,False,2020,,Great experience !,8/7/2020,Web Development Course - Part-Time,5.0,5.0,5.0,5.0,le-wagon
5050,267187,False,2019,Software Engineer,Career (and life) changing experience,8/5/2020,Web Development Course - Part-Time,5.0,5.0,5.0,5.0,le-wagon
5051,267180,True,2020,Full Stack Dev,A very rewarding course,8/5/2020,Web Development Course - Full-Time,5.0,5.0,5.0,5.0,le-wagon
5052,267160,False,2020,,All round great bootcamp,8/4/2020,Web Development Course - Full-Time,5.0,5.0,5.0,5.0,le-wagon
5053,267128,False,2020,Financial Services consultant,Great and challenging experience,8/3/2020,Web Development Course - Part-Time,5.0,5.0,5.0,5.0,le-wagon
5054,267122,False,2020,Fullstack web developer,"Amazing bootcamp !! If you're ready to sweat and learn more than you can imagine in 9 weeks, that's for you !",8/3/2020,Web Development Course - Full-Time,5.0,5.0,5.0,5.0,le-wagon
5055,267121,False,2020,,batch #401,8/3/2020,Web Development Course - Full-Time,5.0,5.0,5.0,5.0,le-wagon
5056,267120,False,2020,,👍🏻👍🏻👍🏻,8/3/2020,,5.0,5.0,5.0,5.0,le-wagon
5057,267113,False,2020,,Great courses!,8/3/2020,Web Development Course - Full-Time,5.0,5.0,5.0,5.0,le-wagon
5058,267108,False,2020,Freelancer,Absolutely a great place to learn to code,8/2/2020,Web Development Course - Part-Time,5.0,5.0,5.0,5.0,le-wagon
5059,267058,False,2019,,Web Development Course - Full-Time,8/2/2020,Web Development Course - Full-Time,5.0,5.0,5.0,5.0,le-wagon
5060,266992,False,2020,,Really amazing experience,7/31/2020,Web Development Course - Full-Time,5.0,5.0,5.0,5.0,le-wagon
5061,266978,False,2020,,Best webdev bootcamp,7/31/2020,,5.0,5.0,5.0,5.0,le-wagon
5062,266967,False,2020,,Amazing experiences 😻,7/31/2020,Web Development Course - Full-Time,5.0,5.0,5.0,5.0,le-wagon
5063,266965,False,2020,Junior Software Developer,Life Changing there is no better 2 worded statement that really sums up my experience!,7/31/2020,Web Development Course - Part-Time,5.0,5.0,5.0,5.0,le-wagon
5064,266943,False,2020,,Highly highly recommended!,7/30/2020,Web Development Course - Full-Time,5.0,5.0,5.0,5.0,le-wagon
5065,266934,False,2020,,From zero experience to junior developer. Highly recommended!,7/29/2020,Web Development Course - Full-Time,4.7,5.0,5.0,4.0,le-wagon
5066,266909,False,2020,Data Consultant,Data Science Bootcamp,7/29/2020,Data Science - Full-Time,5.0,5.0,5.0,5.0,le-wagon
5067,266900,False,2020,,Great experience !,7/29/2020,Web Development Course - Full-Time,5.0,5.0,5.0,5.0,le-wagon
5068,266896,False,2020,Software Engineer,"Amazing bootcamp, awesome teachers!",7/29/2020,Web Development Course - Full-Time,5.0,5.0,5.0,5.0,le-wagon
5069,266894,False,2020,,My bootcamp experience.,7/29/2020,Web Development Course - Full-Time,5.0,5.0,5.0,5.0,le-wagon
5070,266893,False,2020,,Do not pass this up!!,7/29/2020,Web Development Course - Full-Time,5.0,5.0,5.0,5.0,le-wagon
5071,266880,False,2020,,BEST DECISION EVER,7/28/2020,Web Development Course - Full-Time,5.0,5.0,5.0,5.0,le-wagon
5072,266874,False,2020,,Great experience,7/28/2020,Web Development Course - Full-Time,5.0,5.0,5.0,5.0,le-wagon
5073,266845,False,2020,,Life changing experience - Just do it 🧙‍♂️,7/27/2020,Web Development Course - Full-Time,5.0,5.0,5.0,5.0,le-wagon
5074,266840,False,2020,,Learning Code,7/27/2020,Web Development Course - Full-Time,5.0,5.0,5.0,5.0,le-wagon
5075,266828,False,2020,,"Le Wagon, Paris",7/27/2020,Web Development Course - Full-Time,5.0,5.0,5.0,5.0,le-wagon
5076,266806,False,2020,Web developer,Le wagon Paris 🔥,7/26/2020,Web Development Course - Full-Time,5.0,5.0,5.0,5.0,le-wagon
5077,266777,False,2020,,My experience at Le Wagon | Chef &gt;&gt; Fullstack Developer |,7/25/2020,Web Development Course - Full-Time,5.0,5.0,5.0,5.0,le-wagon
5078,266703,False,2020,Full-stack developer,Amazing Web Development Bootcamp,7/23/2020,Web Development Course - Full-Time,4.7,5.0,5.0,4.0,le-wagon
5079,266695,False,2020,Full stack developer,A Life-Changing Experience at Le Wagon Singapore,7/23/2020,Web Development Course - Full-Time,5.0,5.0,5.0,5.0,le-wagon
5080,266666,False,2020,Full Stack Developer,I recommend 100%,7/22/2020,Web Development Course - Full-Time,5.0,5.0,5.0,5.0,le-wagon
5081,266630,False,2020,Le Wagon Graduate,"Amazing, life changing experience",7/21/2020,Web Development Course - Full-Time,5.0,5.0,5.0,5.0,le-wagon
5082,266625,False,2020,,Web dev full time,7/21/2020,Web Development Course - Full-Time,5.0,5.0,5.0,5.0,le-wagon
5083,266577,False,2020,,A real challenge to yourself to become better at building great products,7/20/2020,,5.0,5.0,5.0,5.0,le-wagon
5084,266508,False,2020,Web developer junior,"An amazing experience, a real change of life #400",7/18/2020,Web Development Course - Full-Time,5.0,5.0,5.0,5.0,le-wagon
5085,266498,False,2020,Fullstack dev freelancer,DO IT,7/17/2020,Web Development Course - Full-Time,5.0,5.0,5.0,5.0,le-wagon
5086,266487,False,2020,,Valuable experience,7/17/2020,Web Development Course - Full-Time,5.0,5.0,5.0,5.0,le-wagon
5087,266456,False,2020,Product Manager,Best learning Experience Ever (São Paulo #355),7/16/2020,Web Development Course - Part-Time,5.0,5.0,5.0,5.0,le-wagon
5088,266450,False,2020,,"Great teaching, great experience",7/16/2020,Web Development Course - Full-Time,5.0,5.0,5.0,5.0,le-wagon
5089,266435,False,2020,Analista Front End,Bootcamp Full Time Le Wagon,7/15/2020,Web Development Course - Full-Time,5.0,5.0,5.0,5.0,le-wagon
5090,266431,False,2020,,Great Community!,7/15/2020,Web Development Course - Full-Time,4.7,5.0,5.0,4.0,le-wagon
5091,266404,False,2020,FullStack WebDeveloper,"You'll ""change your life""! Belive me, is not just a catchphrase! (Rio #354)",7/14/2020,Web Development Course - Full-Time,5.0,5.0,5.0,5.0,le-wagon
5092,266402,False,2020,,A life-changing experience,7/14/2020,Web Development Course - Full-Time,5.0,5.0,5.0,5.0,le-wagon
5093,266399,False,2020,,Wonderful teaching team and well designed curriculum,7/14/2020,,5.0,5.0,5.0,5.0,le-wagon
5094,266395,False,2020,Fullstack Developer,My Experience @Le Wagon,7/14/2020,Web Development Course - Full-Time,5.0,5.0,5.0,5.0,le-wagon
5095,266361,False,2020,,Best Learning exp of my life - Batch#409,7/13/2020,Web Development Course - Full-Time,5.0,5.0,5.0,5.0,le-wagon
5096,266337,False,2020,Customer Success,Le Wagon - Rio #354,7/12/2020,Web Development Course - Full-Time,5.0,5.0,5.0,5.0,le-wagon
5097,266329,False,2020,Full stack developer,Absolutely challengeful and amazing!,7/11/2020,Web Development Course - Full-Time,5.0,5.0,5.0,5.0,le-wagon
5098,266326,False,2020,Wordpress Developer,Le Wagon Awesome Experience!,7/11/2020,,5.0,5.0,5.0,5.0,le-wagon
5099,266299,False,2020,,Rio #409,7/10/2020,Web Development Course - Full-Time,5.0,5.0,5.0,5.0,le-wagon
5100,266298,False,2020,Full stack developer,Best bootcamp ever (Le Wagon batch #408 SP),7/10/2020,Web Development Course - Full-Time,5.0,5.0,5.0,5.0,le-wagon
5101,266277,False,2020,,Attending Le Wagon made me confident in my skills.,7/9/2020,Web Development Course - Full-Time,4.7,5.0,5.0,4.0,le-wagon
5102,266267,False,2020,,Loved Le Wagon,7/9/2020,Web Development Course - Full-Time,4.7,5.0,5.0,4.0,le-wagon
5103,266247,False,2020,Distance Learning Manager,Life-changing experience,7/8/2020,,5.0,5.0,5.0,5.0,le-wagon
5104,266242,False,2020,,Web Development Course - (Rio #354),7/8/2020,Web Development Course - Full-Time,5.0,5.0,5.0,5.0,le-wagon
5105,266233,False,2020,,Le Wagon #Batch 354,7/8/2020,Web Development Course - Full-Time,5.0,5.0,5.0,5.0,le-wagon
5106,266224,False,2020,,An amazing educational experience!,7/8/2020,Web Development Course - Full-Time,5.0,5.0,5.0,5.0,le-wagon
5107,266220,False,2020,Full stack web developer,"Great curriculum, amazing people, unforgettable experience",7/7/2020,Web Development Course - Full-Time,5.0,5.0,5.0,5.0,le-wagon
5108,266218,False,2020,,Mexico #347 Great experience!,7/7/2020,Web Development Course - Full-Time,5.0,5.0,5.0,5.0,le-wagon
5109,266217,False,2020,,Mind-expanding experience,7/7/2020,Web Development Course - Full-Time,4.7,5.0,5.0,4.0,le-wagon
